cycle,state,Candidateidentifier,Percentage_of_Vote_won_x,samplesize,daysLeft,numberSupport,pollster,Republican,Democrat,pvi,experienced
2014,Kentucky,2014KYGrimes,40.72087,604,-109,271,"SurveyUSA",0,1,-13.50655,1
2014,Iowa,2014IAErnst,52.10012,957,-27,459,"Rasmussen Reports/Pulse Opinion Research",1,0,0.9949758,1
2014,Kentucky,2014KYGrimes,40.72087,500,-194,225,"Hickman Analytics",0,1,-13.50655,1
2014,Georgia,2014GAPerdue,52.88906,884,-57,397,"Abt Associates",1,0,-5.922468,0
2014,Iowa,2014IAErnst,52.10012,990,-7,475,"Rasmussen Reports/Pulse Opinion Research",1,0,0.9949758,1
2014,Michigan,2014MIPeters,54.61431,654,-33,320,"Public Policy Polling",0,1,2.837683,1
2014,Alaska,2014AKSullivan,47.96211,750,-76,352,"Rasmussen Reports/Pulse Opinion Research",1,0,-9.280357,1
2014,Kentucky,2014KYGrimes,40.72087,1689,-45,692,"YouGov",0,1,-13.50655,1
2014,Massachusetts,2014MAHerr,37.98372,407,-51,109,"SocialSphere",1,0,9.822702,1
2014,Maine,2014MEBellows,31.49693,1327,-122,384,"YouGov",0,1,5.897006,0
2014,New Hampshire,2014NHShaheen,51.45537,1081,-26,506,"New England College",0,1,0.8717656,1
2014,Colorado,2014COUdall,46.26047,966,-14,434,"Rasmussen Reports/Pulse Opinion Research",0,1,0.7811624,1
2014,Kentucky,2014KYMcConnell,56.1881,735,-68,367,"CNN/Opinion Research Corp.",1,0,-13.50655,1
2014,Alaska,2014AKSullivan,47.96211,500,-9,210,"Moore Information",1,0,-9.280357,1
2014,Oregon,2014ORMerkley,55.72845,1547,-78,788,"YouGov",0,1,4.307221,1
2014,Colorado,2014COUdall,46.26047,1298,-203,584,"Quinnipiac University",0,1,0.7811624,1
2014,Minnesota,2014MNMcFadden,42.90765,1017,-152,427,"SurveyUSA",1,0,1.974969,0
2014,Arkansas,2014ARPryor,39.43033,400,-217,192,"Opinion Research Associates",0,1,-14.11913,1
2014,Georgia,2014GAPerdue,52.88906,1066,-188,479,"Marist College",1,0,-5.922468,0
2014,New Hampshire,2014NHBrown,48.21114,681,-36,279,"University of New Hampshire",1,0,0.8717656,1
2014,North Carolina,2014NCHagan,47.2562,629,-60,255,"Elon University",0,1,-2.997193,1
2014,Minnesota,2014MNFranken,53.15115,500,-30,230,"Public Opinion Strategies",0,1,1.974969,1
2014,Maine,2014MEBellows,31.49693,750,-62,232,"Rasmussen Reports/Pulse Opinion Research",0,1,5.897006,0
2014,Kansas,2014KSOrman,42.5278,2013,-45,805,"YouGov",0,1,-13.07984,0
2014,New Jersey,2014NJBell,42.32587,2244,-78,830,"YouGov",1,0,7.023165,0
2014,Iowa,2014IAErnst,52.10012,1411,-244,409,"Quinnipiac University",1,0,0.9949758,1
2014,Alaska,2014AKSullivan,47.96211,887,-8,416,"Rasmussen Reports/Pulse Opinion Research",1,0,-9.280357,1
2014,Massachusetts,2014MAHerr,37.98372,502,-49,150,"MassINC Polling Group",1,0,9.822702,1
2014,Michigan,2014MILand,41.32902,1004,-301,441,"Harper Polling",1,0,2.837683,1
2014,Colorado,2014COUdall,46.26047,657,-49,256,"Gravis Marketing",0,1,0.7811624,1
2014,Massachusetts,2014MAMarkey,61.86865,1846,-122,1126,"YouGov",0,1,9.822702,1
2014,North Carolina,2014NCTillis,48.82065,909,-7,381,"Fox News/Anderson Robbins Research/Shaw & Co. Research",1,0,-2.997193,1
2014,Kentucky,2014KYGrimes,40.72087,991,-89,406,"Public Policy Polling",0,1,-13.50655,1
2014,Colorado,2014COUdall,46.26047,1099,-22,494,"Ipsos",0,1,0.7811624,1
2014,North Carolina,2014NCTillis,48.82065,687,-14,279,"Elon University",1,0,-2.997193,1
2014,Colorado,2014COUdall,46.26047,755,-17,339,"Marist College",0,1,0.7811624,1
2014,Colorado,2014COUdall,46.26047,618,-8,271,"SurveyUSA",0,1,0.7811624,1
2014,North Carolina,2014NCTillis,48.82065,595,-43,255,"CNN/Opinion Research Corp.",1,0,-2.997193,1
2014,Georgia,2014GAPerdue,52.88906,999,-154,429,"SurveyUSA",1,0,-5.922468,0
2014,Iowa,2014IABraley,43.76118,1000,-31,392,"Lukens Company",0,1,0.9949758,1
2014,Arkansas,2014ARPryor,39.43033,533,-282,191,"Harper Polling",0,1,-14.11913,1
2014,North Carolina,2014NCHagan,47.2562,611,-266,232,"American Inisghts",0,1,-2.997193,1
2014,Michigan,2014MIPeters,54.61431,2394,-19,1173,"YouGov",0,1,2.837683,1
2014,North Carolina,2014NCHagan,47.2562,500,-286,200,"Rasmussen Reports/Pulse Opinion Research",0,1,-2.997193,1
2014,Oregon,2014ORMerkley,55.72845,2056,-122,1130,"YouGov",0,1,4.307221,1
2014,Virginia,2014VAWarner,49.14993,936,-273,411,"Harper Polling",0,1,0.006566926,1
2014,Oregon,2014ORWehby,36.86647,750,-63,262,"Rasmussen Reports/Pulse Opinion Research",1,0,4.307221,0
2014,South Carolina,2014SCGraham,54.26615,2663,-45,1171,"YouGov",1,0,-7.270816,1
2014,Arkansas,2014ARCotton,56.49748,1202,-267,552,"Impact Management Group",1,0,-14.11913,1
2014,Arkansas,2014ARPryor,39.43033,1735,-64,503,"ccAdvertising",0,1,-14.11913,1
2014,Delaware,2014DEWade,42.22519,902,-55,207,"Princeton Survey Research Associates International",1,0,7.484043,0
2014,Virginia,2014VAWarner,49.14993,1605,-19,786,"YouGov",0,1,0.006566926,1
2014,Maine,2014MEBellows,31.49693,488,-12,156,"Ipsos",0,1,5.897006,0
2014,Colorado,2014COGardner,48.20495,652,-46,306,"Public Policy Polling",1,0,0.7811624,1
2014,Colorado,2014COUdall,46.26047,570,-26,245,"SurveyUSA",0,1,0.7811624,1
2014,Georgia,2014GAPerdue,52.88906,606,-18,266,"SurveyUSA",1,0,-5.922468,0
2014,Alaska,2014AKBegich,45.83251,593,-45,249,"YouGov",0,1,-9.280357,1
2014,Alaska,2014AKBegich,45.83251,887,-8,372,"Rasmussen Reports/Pulse Opinion Research",0,1,-9.280357,1
2014,Iowa,2014IAErnst,52.10012,964,-14,472,"Gravis Marketing",1,0,0.9949758,1
2014,OklahomaS,2014OKLankford,67.85343,603,-68,352,"SoonerPoll.com",1,0,-18.73418,1
2014,Iowa,2014IAErnst,52.10012,2007,-122,963,"YouGov",1,0,0.9949758,1
2014,North Carolina,2014NCHagan,47.2562,756,-16,325,"Marist College",0,1,-2.997193,1
2014,Colorado,2014COGardner,48.20495,1106,-119,519,"Gravis Marketing",1,0,0.7811624,1
2014,Colorado,2014COUdall,46.26047,1634,-45,784,"YouGov",0,1,0.7811624,1
2014,Alaska,2014AKSullivan,47.96211,412,-78,181,"YouGov",1,0,-9.280357,1
2014,South Dakota,2014SDWeiland,29.51054,526,-78,152,"YouGov",0,1,-11.18063,0
2014,Michigan,2014MILand,41.32902,875,-204,358,"Magellan Strategies",1,0,2.837683,1
2014,Maine,2014MEBellows,31.49693,906,-4,337,"Maine People's Resource Center",0,1,5.897006,0
2014,Kansas,2014KSOrman,42.5278,757,-17,340,"Marist College",0,1,-13.07984,0
2014,Michigan,2014MILand,41.32902,859,-255,343,"Clarity Campaign Labs",1,0,2.837683,1
2014,Texas,2014TXAlameel,34.36454,866,-25,268,"YouGov",0,1,-9.975339,0
2014,Kentucky,2014KYMcConnell,56.1881,632,-36,278,"SurveyUSA",1,0,-13.50655,1
2014,Alaska,2014AKBegich,45.83251,4403,-83,1364,"ccAdvertising",0,1,-9.280357,1
2014,Oregon,2014ORWehby,36.86647,568,-43,181,"SurveyUSA",1,0,4.307221,0
2014,Georgia,2014GAPerdue,52.88906,1578,-72,679,"GaPundit.com",1,0,-5.922468,0
2014,Alaska,2014AKSullivan,47.96211,673,-96,262,"Public Policy Polling",1,0,-9.280357,1
2014,New Hampshire,2014NHShaheen,51.45537,2214,-55,980,"Magellan Strategies",0,1,0.8717656,1
2014,Montana,2014MTDaines,57.78636,410,-29,195,"Montana State University Billings",1,0,-8.996634,1
2014,West Virginia,2014WVCapito,62.11744,1727,-279,777,"Clarity Campaign Labs",1,0,-15.63493,1
2014,West Virginia,2014WVCapito,62.11744,877,-19,491,"YouGov",1,0,-15.63493,1
2014,New Hampshire,2014NHShaheen,51.45537,555,-13,277,"University of New Hampshire",0,1,0.8717656,1
2014,New Hampshire,2014NHBrown,48.21114,412,-197,148,"Dartmouth College",1,0,0.8717656,1
2014,Iowa,2014IAErnst,52.10012,915,-74,375,"Public Policy Polling",1,0,0.9949758,1
2014,Iowa,2014IABraley,43.76118,1617,-329,711,"Quinnipiac University",0,1,0.9949758,1
2014,Iowa,2014IABraley,43.76118,985,-346,412,"Harper Polling",0,1,0.9949758,1
2014,Nebraska,2014NESasse,64.33689,721,-45,418,"YouGov",1,0,-13.09062,0
2014,OklahomaS,2014OKLankford,67.85343,949,-10,563,"SoonerPoll.com",1,0,-18.73418,1
2014,Virginia,2014VAWarner,49.14993,444,-34,208,"Princeton Survey Research Associates International",0,1,0.006566926,1
2014,Wyoming,2014WYEnzi,72.186,258,-19,172,"YouGov",1,0,-23.12321,1
2014,Virginia,2014VAWarner,49.14993,634,-12,323,"Christopher Newport University",0,1,0.006566926,1
2014,Delaware,2014DECoons,55.8264,471,-45,240,"YouGov",0,1,7.484043,1
2014,Illinois,2014ILOberweis,42.69499,5186,-122,2281,"YouGov",1,0,6.61408,1
2014,New Hampshire,2014NHBrown,48.21114,600,-16,288,"American Research Group",1,0,0.8717656,1
2014,North Carolina,2014NCHagan,47.2562,1006,-5,462,"Gravis Marketing",0,1,-2.997193,1
2014,Iowa,2014IAErnst,52.10012,869,-257,304,"Public Policy Polling",1,0,0.9949758,1
2014,Alaska,2014AKBegich,45.83251,582,-180,247,"Public Policy Polling",0,1,-9.280357,1
2014,North Carolina,2014NCTillis,48.82065,1022,-19,490,"Gravis Marketing",1,0,-2.997193,1
2014,Mississippi,2014MSChilders,37.89443,976,-78,302,"YouGov",0,1,-7.767568,1
2014,Arkansas,2014ARCotton,56.49748,1066,-95,447,"Public Policy Polling",1,0,-14.11913,1
2014,North Carolina,2014NCHagan,47.2562,2601,-122,1222,"YouGov",0,1,-2.997193,1
2014,New Mexico,2014NMWeh,44.44119,962,-19,346,"YouGov",1,0,3.33166,0
2014,Alaska,2014AKBegich,45.83251,800,-51,344,"Dittman Research",0,1,-9.280357,1
2014,Arkansas,2014ARCotton,56.49748,876,-188,350,"Marist College",1,0,-14.11913,1
2014,Kentucky,2014KYGrimes,40.72087,1515,-122,696,"YouGov",0,1,-13.50655,1
2014,Georgia,2014GAPerdue,52.88906,1500,-2,747,"Landmark Communications",1,0,-5.922468,0
2014,South Dakota,2014SDPressler,17.08624,800,-15,104,"Mason-Dixon Polling & Research Inc.",0,0,-11.18063,1
2014,West Virginia,2014WVTennant,34.46414,1686,-122,724,"YouGov",0,1,-15.63493,1
2014,South Dakota,2014SDPressler,17.08624,611,-14,116,"SurveyUSA",0,0,-11.18063,1
2014,Georgia,2014GAPerdue,52.88906,1463,-5,702,"Opinion Savvy/InsiderAdvantage",1,0,-5.922468,0
2014,Kansas,2014KSRoberts,53.14648,960,-15,422,"Rasmussen Reports/Pulse Opinion Research",1,0,-13.07984,1
2014,Michigan,2014MIPeters,54.61431,1182,-47,496,"We Ask America",0,1,2.837683,1
2014,Virginia,2014VAGillespie,48.33843,600,-347,198,"The Polling Company Inc.",1,0,0.006566926,0
2014,Montana,2014MTCurtis,40.06857,535,-36,219,"Gravis Marketing",0,1,-8.996634,1
2014,New Jersey,2014NJBooker,55.8356,721,-64,302,"Fairleigh Dickinson University (PublicMind)",0,1,7.023165,1
2014,Michigan,2014MILand,41.32902,600,-39,216,"Lake Research Partners",1,0,2.837683,1
2014,Massachusetts,2014MAHerr,37.98372,430,-14,146,"Western New England University",1,0,9.822702,1
2014,Michigan,2014MILand,41.32902,1178,-36,424,"Mitchell Research & Communications",1,0,2.837683,1
2014,Nebraska,2014NEDomina,31.48535,750,-174,255,"Rasmussen Reports/Pulse Opinion Research",0,1,-13.09062,0
2014,Virginia,2014VAWarner,49.14993,750,-146,397,"Rasmussen Reports/Pulse Opinion Research",0,1,0.006566926,1
2014,Tennessee,2014TNAlexander,61.86658,750,-189,382,"Rasmussen Reports/Pulse Opinion Research",1,0,-12.3132,1
2014,Michigan,2014MIPeters,54.61431,600,-115,270,"EPIC-MRA",0,1,2.837683,1
2014,Colorado,2014COUdall,46.26047,717,-204,322,"Magellan Strategies",0,1,0.7811624,1
2014,Arkansas,2014ARPryor,39.43033,1068,-215,485,"Hendrix College",0,1,-14.11913,1
2014,Iowa,2014IAErnst,52.10012,1200,-63,486,"Loras College",1,0,0.9949758,1
2014,Maine,2014MEBellows,31.49693,400,-20,108,"Pan Atlantic SMS Group",0,1,5.897006,0
2014,Iowa,2014IAErnst,52.10012,816,-68,367,"Public Policy Polling",1,0,0.9949758,1
2014,Virginia,2014VAWarner,49.14993,690,-36,351,"Christopher Newport University",0,1,0.006566926,1
2014,North Carolina,2014NCTillis,48.82065,629,-60,218,"Elon University",1,0,-2.997193,1
2014,Georgia,2014GANunn,45.20635,1109,-56,510,"Landmark Communications",0,1,-5.922468,0
2014,North Carolina,2014NCTillis,48.82065,1910,-19,783,"YouGov",1,0,-2.997193,1
2014,Michigan,2014MILand,41.32902,957,-23,344,"Clarity Campaign Labs",1,0,2.837683,1
2014,Mississippi,2014MSChilders,37.89443,819,-122,270,"YouGov",0,1,-7.767568,1
2014,Colorado,2014COUdall,46.26047,665,-26,305,"CNN/Opinion Research Corp.",0,1,0.7811624,1
2014,New Hampshire,2014NHShaheen,51.45537,387,-217,174,"University of New Hampshire",0,1,0.8717656,1
2014,North Carolina,2014NCTillis,48.82065,568,-19,244,"SurveyUSA",1,0,-2.997193,1
2014,North Carolina,2014NCTillis,48.82065,559,-8,257,"CNN/Opinion Research Corp.",1,0,-2.997193,1
2014,Colorado,2014COUdall,46.26047,652,-46,293,"Public Policy Polling",0,1,0.7811624,1
2014,Colorado,2014COGardner,48.20495,653,-110,280,"Public Policy Polling",1,0,0.7811624,1
2014,Michigan,2014MILand,41.32902,600,-171,228,"EPIC-MRA",1,0,2.837683,1
2014,Alaska,2014AKSullivan,47.96211,1052,-3,489,"Public Policy Polling",1,0,-9.280357,1
2014,Alaska,2014AKBegich,45.83251,412,-78,156,"YouGov",0,1,-9.280357,1
2014,Alaska,2014AKBegich,45.83251,500,-191,220,"Moore Information",0,1,-9.280357,1
2014,North Carolina,2014NCTillis,48.82065,600,-6,245,"National Research Inc.",1,0,-2.997193,1
2014,Georgia,2014GANunn,45.20635,803,-167,385,"Public Policy Polling",0,1,-5.922468,0
2014,Arkansas,2014ARCotton,56.49748,500,-273,225,"Rasmussen Reports/Pulse Opinion Research",1,0,-14.11913,1
2014,Illinois,2014ILDurbin,53.54868,1049,-99,557,"We Ask America",0,1,6.61408,1
2014,North Carolina,2014NCHagan,47.2562,740,-215,318,"Public Policy Polling",0,1,-2.997193,1
2014,Iowa,2014IAErnst,52.10012,2359,-45,1023,"YouGov",1,0,0.9949758,1
2014,Tennessee,2014TNBall,31.86516,750,-85,240,"Rasmussen Reports/Pulse Opinion Research",0,1,-12.3132,0
2014,Arkansas,2014ARCotton,56.49748,400,-217,152,"Opinion Research Associates",1,0,-14.11913,1
2014,Kentucky,2014KYMcConnell,56.1881,2130,-78,1001,"YouGov",1,0,-13.50655,1
2014,Colorado,2014COGardner,48.20495,600,-20,264,"Benenson Strategy Group",1,0,0.7811624,1
2014,South Carolina,2014SCHutto,38.78257,1082,-44,302,"Winthrop University",0,1,-7.270816,1
2014,Michigan,2014MIPeters,54.61431,750,-99,337,"Rasmussen Reports/Pulse Opinion Research",0,1,2.837683,1
2014,Idaho,2014IDRisch,65.32836,844,-78,497,"YouGov",1,0,-18.38378,1
2014,North Carolina,2014NCTillis,48.82065,600,-40,245,"National Research Inc.",1,0,-2.997193,1
2014,Colorado,2014COGardner,48.20495,988,-27,474,"Quinnipiac University",1,0,0.7811624,1
2014,Nebraska,2014NESasse,64.33689,750,-211,390,"Rasmussen Reports/Pulse Opinion Research",1,0,-13.09062,0
2014,South CarolinaS,2014SCScott,61.1159,833,-78,449,"YouGov",1,0,-7.270816,1
2014,Hawaii,2014HISchatz,69.76968,1319,-45,936,"YouGov",0,1,19.74026,1
2014,Maine,2014MEBellows,31.49693,1177,-19,411,"YouGov",0,1,5.897006,0
2014,Colorado,2014COUdall,46.26047,739,-31,273,"Fox News/Anderson Robbins Research/Shaw & Co. Research",0,1,0.7811624,1
2014,Alaska,2014AKSullivan,47.96211,800,-51,384,"Dittman Research",1,0,-9.280357,1
2014,Maine,2014MEBellows,31.49693,1202,-78,312,"YouGov",0,1,5.897006,0
2014,Georgia,2014GAPerdue,52.88906,624,-100,305,"Vox Populi Communications",1,0,-5.922468,0
2014,Michigan,2014MILand,41.32902,800,-90,304,"Lake Research Partners",1,0,2.837683,1
2014,Iowa,2014IAErnst,52.10012,985,-346,354,"Harper Polling",1,0,0.9949758,1
2014,North Carolina,2014NCTillis,48.82065,600,-20,252,"National Research Inc.",1,0,-2.997193,1
2014,Arkansas,2014ARCotton,56.49748,400,-34,168,"Opinion Research Associates",1,0,-14.11913,1
2014,Alaska,2014AKBegich,45.83251,750,-42,322,"Rasmussen Reports/Pulse Opinion Research",0,1,-9.280357,1
2014,Iowa,2014IAErnst,52.10012,817,-13,400,"Quinnipiac University",1,0,0.9949758,1
2014,Iowa,2014IAErnst,52.10012,911,-7,409,"Fox News/Anderson Robbins Research/Shaw & Co. Research",1,0,0.9949758,1
2014,New Hampshire,2014NHBrown,48.21114,1027,-55,421,"Global Strategy Group",1,0,0.8717656,1
2014,Georgia,2014GANunn,45.20635,560,-82,229,"SurveyUSA",0,1,-5.922468,0
2014,Colorado,2014COGardner,48.20495,747,-152,351,"Magellan Strategies",1,0,0.7811624,1
2014,Michigan,2014MILand,41.32902,825,-215,297,"Public Policy Polling",1,0,2.837683,1
2014,Kentucky,2014KYGrimes,40.72087,682,-137,327,"Public Policy Polling",0,1,-13.50655,1
2014,North Carolina,2014NCHagan,47.2562,909,-7,390,"Fox News/Anderson Robbins Research/Shaw & Co. Research",0,1,-2.997193,1
2014,Virginia,2014VAWarner,49.14993,1656,-45,844,"YouGov",0,1,0.006566926,1
2014,Arkansas,2014ARPryor,39.43033,750,-41,300,"Rasmussen Reports/Pulse Opinion Research",0,1,-14.11913,1
2014,Kentucky,2014KYGrimes,40.72087,750,-160,307,"Rasmussen Reports/Pulse Opinion Research",0,1,-13.50655,1
2014,North Carolina,2014NCHagan,47.2562,687,-14,307,"Elon University",0,1,-2.997193,1
2014,Illinois,2014ILDurbin,53.54868,5186,-122,2696,"YouGov",0,1,6.61408,1
2014,New Mexico,2014NMWeh,44.44119,614,-15,264,"Vox Populi Communications",1,0,3.33166,0
2014,Iowa,2014IAErnst,52.10012,1192,-40,530,"Public Policy Polling",1,0,0.9949758,1
2014,Georgia,2014GANunn,45.20635,947,-36,407,"Opinion Savvy/InsiderAdvantage",0,1,-5.922468,0
2014,New Hampshire,2014NHShaheen,51.45537,921,-19,435,"New England College",0,1,0.8717656,1
2014,West Virginia,2014WVTennant,34.46414,400,-169,152,"R.L. Repass & Partners",0,1,-15.63493,1
2014,Kentucky,2014KYGrimes,40.72087,815,-19,334,"Voter/Consumer Research",0,1,-13.50655,1
2014,Colorado,2014COUdall,46.26047,600,-202,252,"Fabrizio, Lee & Associates",0,1,0.7811624,1
2014,Georgia,2014GANunn,45.20635,1774,-19,780,"YouGov",0,1,-5.922468,0
2014,Iowa,2014IAErnst,52.10012,500,-73,200,"Suffolk University",1,0,0.9949758,1
2014,Wyoming,2014WYEnzi,72.186,264,-45,198,"YouGov",1,0,-23.12321,1
2014,South CarolinaS,2014SCScott,61.1159,750,-118,397,"Rasmussen Reports/Pulse Opinion Research",1,0,-7.270816,1
2014,Michigan,2014MIPeters,54.61431,578,-131,236,"Public Policy Polling",0,1,2.837683,1
2014,Wyoming,2014WYHardy,17.44581,258,-19,69,"YouGov",0,1,-23.12321,0
2014,North Carolina,2014NCHagan,47.2562,1000,-57,450,"Rasmussen Reports/Pulse Opinion Research",0,1,-2.997193,1
2014,South Dakota,2014SDWeiland,29.51054,578,-104,173,"Nielson Brothers Polling",0,1,-11.18063,0
2014,Michigan,2014MIPeters,54.61431,600,-225,228,"Marketing Resource Group (MRG)",0,1,2.837683,1
2014,Colorado,2014COUdall,46.26047,600,-20,282,"Benenson Strategy Group",0,1,0.7811624,1
2014,Iowa,2014IABraley,43.76118,708,-7,311,"Selzer & Co.",0,1,0.9949758,1
2014,Kentucky,2014KYGrimes,40.72087,600,-10,258,"Public Opinion Strategies",0,1,-13.50655,1
2014,South Dakota,2014SDRounds,50.37042,504,-182,221,"SurveyUSA",1,0,-11.18063,1
2014,Colorado,2014COGardner,48.20495,914,-120,374,"Marist College",1,0,0.7811624,1
2014,Colorado,2014COGardner,48.20495,1147,-117,504,"Quinnipiac University",1,0,0.7811624,1
2014,Colorado,2014COGardner,48.20495,573,-7,275,"Public Policy Polling",1,0,0.7811624,1
2014,Georgia,2014GANunn,45.20635,750,-102,349,"Landmark Communications",0,1,-5.922468,0
2014,Georgia,2014GANunn,45.20635,1500,-6,699,"Landmark Communications",0,1,-5.922468,0
2014,Maine,2014MECollins,68.45853,667,-20,433,"University of New Hampshire",1,0,5.897006,1
2014,Alaska,2014AKSullivan,47.96211,437,-11,183,"Ivan Moore Research",1,0,-9.280357,1
2014,Minnesota,2014MNFranken,53.15115,633,-145,310,"Public Policy Polling",0,1,1.974969,1
2014,Arkansas,2014ARCotton,56.49748,1577,-122,788,"YouGov",1,0,-14.11913,1
2014,Kansas,2014KSRoberts,53.14648,623,-13,261,"SurveyUSA",1,0,-13.07984,1
2014,Minnesota,2014MNMcFadden,42.90765,3607,-78,1478,"YouGov",1,0,1.974969,0
2014,Colorado,2014COUdall,46.26047,844,-13,337,"Quinnipiac University",0,1,0.7811624,1
2014,Texas,2014TXCornyn,61.56004,866,-25,493,"YouGov",1,0,-9.975339,1
2014,Kentucky,2014KYGrimes,40.72087,608,-165,269,"Clout Research/Wenzel Strategies",0,1,-13.50655,1
2014,Michigan,2014MILand,41.32902,2560,-45,1049,"YouGov",1,0,2.837683,1
2014,Colorado,2014COUdall,46.26047,1417,-10,593,"YouGov",0,1,0.7811624,1
2014,New Hampshire,2014NHShaheen,51.45537,643,-20,315,"University of Massachusetts Lowell",0,1,0.8717656,1
2014,New Hampshire,2014NHShaheen,51.45537,735,-57,352,"CNN/Opinion Research Corp.",0,1,0.8717656,1
2014,New Hampshire,2014NHShaheen,51.45537,750,-55,360,"Rasmussen Reports/Pulse Opinion Research",0,1,0.8717656,1
2014,Iowa,2014IAErnst,52.10012,608,-57,291,"CNN/Opinion Research Corp.",1,0,0.9949758,1
2014,Iowa,2014IABraley,43.76118,869,-257,356,"Public Policy Polling",0,1,0.9949758,1
2014,Michigan,2014MIPeters,54.61431,600,-13,286,"Glengariff Group Inc.",0,1,2.837683,1
2014,Maine,2014MECollins,68.45853,400,-42,272,"Pan Atlantic SMS Group",1,0,5.897006,1
2014,Iowa,2014IAErnst,52.10012,1764,-78,740,"YouGov",1,0,0.9949758,1
2014,Colorado,2014COUdall,46.26047,653,-110,287,"Public Policy Polling",0,1,0.7811624,1
2014,New Mexico,2014NMUdall,55.55881,962,-19,500,"YouGov",0,1,3.33166,1
2014,Colorado,2014COGardner,48.20495,431,-18,202,"Monmouth University",1,0,0.7811624,1
2014,Arkansas,2014ARCotton,56.49748,639,-64,287,"Marist College",1,0,-14.11913,1
2014,Iowa,2014IABraley,43.76118,990,-7,465,"Rasmussen Reports/Pulse Opinion Research",0,1,0.9949758,1
2014,Virginia,2014VAGillespie,48.33843,738,-15,236,"Roanoke College",1,0,0.006566926,0
2014,New Hampshire,2014NHBrown,48.21114,645,-17,303,"CNN/Opinion Research Corp.",1,0,0.8717656,1
2014,Iowa,2014IABraley,43.76118,714,-20,342,"Public Policy Polling",0,1,0.9949758,1
2014,Kentucky,2014KYGrimes,40.72087,597,-10,256,"SurveyUSA",0,1,-13.50655,1
2014,Alaska,2014AKBegich,45.83251,880,-47,365,"Public Policy Polling",0,1,-9.280357,1
2014,North Carolina,2014NCTillis,48.82065,600,-139,237,"National Research Inc.",1,0,-2.997193,1
2014,Minnesota,2014MNFranken,53.15115,1017,-152,488,"SurveyUSA",0,1,1.974969,1
2014,Iowa,2014IAErnst,52.10012,1299,-32,649,"Magellan Strategies",1,0,0.9949758,1
2014,North Carolina,2014NCHagan,47.2562,1062,-110,440,"Public Policy Polling",0,1,-2.997193,1
2014,North Carolina,2014NCHagan,47.2562,1380,-105,607,"Gravis Marketing",0,1,-2.997193,1
2014,North Carolina,2014NCTillis,48.82065,982,-7,441,"Rasmussen Reports/Pulse Opinion Research",1,0,-2.997193,1
2014,Alaska,2014AKBegich,45.83251,500,-128,200,"Basswood Research",0,1,-9.280357,1
2014,North Carolina,2014NCTillis,48.82065,1333,-3,586,"Public Policy Polling",1,0,-2.997193,1
2014,Colorado,2014COGardner,48.20495,1298,-203,571,"Quinnipiac University",1,0,0.7811624,1
2014,Hawaii,2014HICavasso,27.703,1002,-19,180,"YouGov",1,0,19.74026,1
2014,Alaska,2014AKBegich,45.83251,850,-278,348,"Public Policy Polling",0,1,-9.280357,1
2014,Georgia,2014GANunn,45.20635,1000,-183,370,"Saint Leo University",0,1,-5.922468,0
2014,Georgia,2014GAPerdue,52.88906,1000,-170,440,"Landmark Communications",1,0,-5.922468,0
2014,North Carolina,2014NCTillis,48.82065,410,-52,164,"High Point University",1,0,-2.997193,1
2014,Kentucky,2014KYMcConnell,56.1881,944,-57,434,"Ipsos",1,0,-13.50655,1
2014,Georgia,2014GANunn,45.20635,1000,-28,457,"Landmark Communications",0,1,-5.922468,0
2014,South Carolina,2014SCHutto,38.78257,833,-78,241,"YouGov",0,1,-7.270816,1
2014,Minnesota,2014MNMcFadden,42.90765,750,-36,307,"Rasmussen Reports/Pulse Opinion Research",1,0,1.974969,0
2014,South Carolina,2014SCHutto,38.78257,650,-111,214,"Susquehanna Polling & Research Inc.",0,1,-7.270816,1
2014,Iowa,2014IAErnst,52.10012,600,-51,245,"Fox News/Anderson Robbins Research/Shaw & Co. Research",1,0,0.9949758,1
2014,Idaho,2014IDMitchell,34.67164,683,-122,211,"YouGov",0,1,-18.38378,0
2014,Michigan,2014MILand,41.32902,500,-59,184,"Suffolk University",1,0,2.837683,1
2014,Arkansas,2014ARPryor,39.43033,967,-8,425,"Rasmussen Reports/Pulse Opinion Research",0,1,-14.11913,1
2014,Iowa,2014IABraley,43.76118,1299,-32,529,"Magellan Strategies",0,1,0.9949758,1
2014,Michigan,2014MIPeters,54.61431,961,-151,428,"Mitchell Research & Communications",0,1,2.837683,1
2014,Oregon,2014ORWehby,36.86647,552,-12,176,"SurveyUSA",1,0,4.307221,0
2014,Arkansas,2014ARPryor,39.43033,1092,-5,469,"Public Policy Polling",0,1,-14.11913,1
2014,Maine,2014MEBellows,31.49693,482,-47,139,"University of New Hampshire",0,1,5.897006,0
2014,Michigan,2014MIPeters,54.61431,875,-204,402,"Magellan Strategies",0,1,2.837683,1
2014,North Carolina,2014NCTillis,48.82065,780,-19,335,"Public Policy Polling",1,0,-2.997193,1
2014,Alaska,2014AKSullivan,47.96211,750,-42,360,"Rasmussen Reports/Pulse Opinion Research",1,0,-9.280357,1
2014,Oregon,2014ORMerkley,55.72845,600,-56,252,"The Polling Company Inc.",0,1,4.307221,1
2014,Michigan,2014MIPeters,54.61431,825,-215,338,"Public Policy Polling",0,1,2.837683,1
